num_functions,cyclomatic_complexity,num_loops,num_function_calls,num_memory_allocations,num_pointer_operations,num_exp_math_operations,instruction_count,arithmetic_instr_pct,memory_instr_pct,control_instr_pct,control_path_depth,power_mw
221339,74912,63302,163497,4410,9,43896,3524745,1.25,0.13,2.13,2,58
202944,91548,70761,188074,39424,9,77482,3729155,2.08,1.06,2.45,2,398
229135,96365,82264,171193,9032,9,47334,3810985,1.24,0.24,2.53,2,153
185399,86528,69761,124622,15288,9,30930,3522362,0.88,0.43,2.46,2,112
174717,53081,41511,119138,19906,9,22852,2333476,0.98,0.85,2.27,2,2
222032,102204,64181,159964,36160,9,39856,3636128,1.1,0.99,2.81,2,398
136862,67274,56651,106900,17760,9,36498,2640174,1.38,0.67,2.55,2,105
122998,51806,46295,109788,6724,9,43884,1941972,2.26,0.35,2.67,2,121
174214,84960,64881,99475,2642,9,8028,3242522,0.25,0.08,2.62,2,7
151405,69587,57403,99280,15694,9,19092,2582359,0.74,0.61,2.69,2,38
147637,82114,65529,99819,16348,9,24608,2822086,0.87,0.58,2.91,2,15
128795,76074,53385,117567,36970,9,52646,2617347,2.01,1.41,2.91,2,478
129082,67968,57031,78062,4378,9,12444,2668221,0.47,0.16,2.55,2,0
187572,63884,57386,149352,8064,9,46514,3074031,1.51,0.26,2.08,2,102
141518,80667,53683,124853,36304,9,51944,2744955,1.89,1.32,2.94,2,438
201534,82506,54027,168380,39620,9,58810,3111696,1.89,1.27,2.65,2,444
212428,110605,73517,190411,36444,9,75238,3655606,2.06,1.0,3.03,2,395
149151,74637,57254,114523,18608,9,37758,2551892,1.48,0.73,2.92,2,5
120030,78149,48901,103747,38522,9,42802,2328285,1.84,1.65,3.36,2,471
211458,129988,93655,180498,36510,9,73768,4268011,1.73,0.86,3.05,2,457
256114,121594,82069,180841,39970,9,43890,4099071,1.07,0.98,2.97,2,421
152956,63391,56005,95492,7916,9,15438,2567051,0.6,0.31,2.47,2,123
97685,44313,34426,63245,3370,9,10454,1625038,0.64,0.21,2.73,2,84
171001,86656,59605,146076,39324,9,58488,3150196,1.86,1.25,2.75,2,412
175393,79306,57048,168883,38052,9,77858,3113827,2.5,1.22,2.55,2,332
201118,105841,80286,132494,15026,9,31610,3893649,0.81,0.39,2.72,2,82
152860,65374,42855,104824,8878,9,23890,2315854,1.03,0.38,2.82,2,83
216545,77739,61061,151959,16360,9,34312,3461713,0.99,0.47,2.25,2,68
78721,39247,27865,74943,15626,9,33686,1381409,2.44,1.13,2.84,2,84
129647,78980,51478,89487,16462,9,23004,2467573,0.93,0.67,3.2,2,56
167290,63469,51599,137985,8740,9,45526,2622303,1.74,0.33,2.42,2,47
214219,102725,75433,193522,38636,9,77500,3886150,1.99,0.99,2.64,2,477
218234,118936,91989,150254,17546,9,36514,4082329,0.89,0.43,2.91,2,155
194092,108699,80691,178245,39848,9,76436,3839094,1.99,1.04,2.83,2,535
207437,85883,73976,160799,16258,9,53646,3846993,1.39,0.42,2.23,2,71
166249,73392,52278,144188,37618,9,57450,2811441,2.04,1.34,2.61,2,518
150845,69690,60927,130583,14862,9,53520,2958254,1.81,0.5,2.36,2,111
182119,102843,75028,147119,38336,9,53968,3754742,1.44,1.02,2.74,2,618
240689,116421,87376,164939,38182,9,40252,4282090,0.94,0.89,2.72,2,470
181032,60627,54658,145896,8366,9,46462,2697972,1.72,0.31,2.25,2,106
100176,55946,47181,93274,3176,9,42868,1982818,2.16,0.16,2.82,2,47
141494,43257,32059,112988,15908,9,32464,1975628,1.64,0.81,2.19,2,64
189430,99690,76794,143850,7082,9,44640,3319702,1.34,0.21,3.0,2,83
198984,87864,66147,186011,38772,9,76868,3183765,2.41,1.22,2.76,2,545
197272,112647,85802,152439,14422,9,52956,3679409,1.44,0.39,3.06,2,238
202611,118957,91179,179131,38044,9,75654,4028251,1.88,0.94,2.95,2,661
176013,115200,77459,144798,37412,9,56436,3365960,1.68,1.11,3.42,2,371
257822,121251,82939,212161,37390,9,74438,4376199,1.7,0.85,2.77,2,476
255359,124610,95205,208352,39752,9,76278,4546892,1.68,0.87,2.74,2,515
223771,83945,65262,178078,18826,9,57070,3617416,1.58,0.52,2.32,2,182
157284,90500,52966,121387,36878,9,41062,2884786,1.42,1.28,3.14,2,518
164894,81517,68444,119832,19030,9,33588,3232114,1.04,0.59,2.52,2,107
235459,96062,69982,201635,36950,9,74640,3888695,1.92,0.95,2.47,2,468
156894,112505,72761,158625,39946,9,79150,3195082,2.48,1.25,3.52,2,518
160062,83704,62402,128867,5110,9,44172,2871636,1.54,0.18,2.91,2,153
178980,99250,73390,164749,37042,9,73414,3515731,2.09,1.05,2.82,2,515
189697,89076,61382,149360,37992,9,44942,3291144,1.37,1.15,2.71,2,380
232751,123680,85448,163127,38112,9,43216,4091121,1.06,0.93,3.02,2,449
109893,49643,43910,101571,8238,9,44598,2115538,2.11,0.39,2.35,2,4
147037,78284,57347,100214,5770,9,22386,2797303,0.8,0.21,2.8,2,99
175143,69183,56911,129880,17702,9,32824,2953621,1.11,0.6,2.34,2,130
174875,76813,66195,127050,19086,9,35492,3112984,1.14,0.61,2.47,2,48
232316,130351,103219,172604,15850,9,54820,4524418,1.21,0.35,2.88,2,83
200693,91747,64707,151061,37932,9,41612,3431082,1.21,1.11,2.67,2,368
236670,118418,81265,182231,38240,9,54498,3891000,1.4,0.98,3.04,2,290
114985,75345,46381,95157,19246,9,35864,2207233,1.62,0.87,3.41,2,0
137183,57293,46850,123726,17066,9,54536,2353528,2.32,0.73,2.43,2,0
124298,61375,49245,95721,15436,9,29928,2435687,1.23,0.63,2.52,2,0
190221,73941,59682,152448,8928,9,48438,2822219,1.72,0.32,2.62,2,55
218764,117323,91136,165814,14642,9,52028,4000241,1.3,0.37,2.93,2,101
263289,107343,85246,160494,5584,9,19694,4250161,0.46,0.13,2.53,2,152
229445,121741,83037,199472,37946,9,75690,4122950,1.84,0.92,2.95,2,356
206814,116665,88823,160580,15922,9,55292,3915125,1.41,0.41,2.98,2,79
250551,88060,76980,177670,4768,9,43254,3955094,1.09,0.12,2.23,2,104
244299,125349,87658,172987,37690,9,41136,4217030,0.98,0.89,2.97,2,334
145398,84364,47147,116386,37962,9,41570,2580917,1.61,1.47,3.27,2,207
257569,109777,80158,215972,39884,9,77528,4107834,1.89,0.97,2.67,2,304
136082,77803,52356,116154,36802,9,46018,2648458,1.74,1.39,2.94,2,279
174610,62821,52089,129831,16176,9,33618,2742807,1.23,0.59,2.29,2,129
248498,118385,92175,201905,36872,9,73432,4484303,1.64,0.82,2.64,2,307
178100,66017,56919,107677,4080,9,8844,2694503,0.33,0.15,2.45,2,53
219109,110153,72418,195246,37878,9,76768,3665448,2.09,1.03,3.01,2,274
137344,66431,48296,94010,17254,9,21638,2157163,1.0,0.8,3.08,2,0
291765,135177,97030,231918,39394,9,76388,5193865,1.47,0.76,2.6,2,322
215636,102649,75453,167029,38638,9,54938,3646867,1.51,1.06,2.81,2,428
204333,108180,80574,158690,37562,9,52136,3756746,1.39,1.0,2.88,2,372
201288,114636,77012,180140,37874,9,74834,3771768,1.98,1.0,3.04,2,404
111201,35074,23656,66876,3684,9,7048,1548950,0.46,0.24,2.26,2,61
209618,98425,70099,142551,19402,9,28906,3342346,0.86,0.58,2.94,2,25
143281,56798,41288,112323,15936,9,31534,2261586,1.39,0.7,2.51,2,66
216221,98889,75670,141426,9834,9,23998,3522659,0.68,0.28,2.81,2,124
149633,91901,63427,133726,38662,9,56690,3065707,1.85,1.26,3.0,2,422
215235,64152,57864,133254,8128,9,15986,3189265,0.5,0.25,2.01,2,45
225304,93143,80324,175049,19340,9,58524,3875818,1.51,0.5,2.4,2,107
228313,76699,66092,160026,17442,9,36432,3531394,1.03,0.49,2.17,2,125
168303,79084,53127,127312,36126,9,39472,2629400,1.5,1.37,3.01,2,324
64792,26917,21925,56456,6518,9,21852,1079668,2.02,0.6,2.49,2,7
192481,103121,75440,156644,17260,9,56760,3335713,1.7,0.52,3.09,2,39
255633,127678,89386,213829,38870,9,76770,4553535,1.69,0.85,2.8,2,462
214282,87036,68730,153423,16786,9,36520,3408363,1.07,0.49,2.55,2,85
186922,88545,62258,148287,36552,9,45486,3224561,1.41,1.13,2.75,2,395
161330,60263,47044,133540,9364,9,48460,2527907,1.92,0.37,2.38,2,24
226217,71449,65575,165493,3642,9,43164,3423050,1.26,0.11,2.09,2,16
149854,83005,60016,138165,39216,9,58984,2977926,1.98,1.32,2.79,2,412
250969,115590,87322,193303,19112,9,58442,4510887,1.3,0.42,2.56,2,301
212910,103627,84101,181221,36632,9,74160,4165724,1.78,0.88,2.49,2,397
213459,69366,59161,168785,16566,9,53110,3158044,1.68,0.52,2.2,2,0
169072,86587,65963,143277,38704,9,53962,3179784,1.7,1.22,2.72,2,446
129274,51836,46820,111581,4208,9,42170,2320907,1.82,0.18,2.23,2,112
192884,91363,65501,155427,36974,9,55096,3512444,1.57,1.05,2.6,2,278
226022,69315,65581,161847,2692,9,39380,3344180,1.18,0.08,2.07,2,70
206898,105011,79787,160158,36320,9,52416,3697641,1.42,0.98,2.84,2,406
204794,95598,80142,156885,14964,9,53812,3732503,1.44,0.4,2.56,2,91
209428,76224,55111,160283,6080,9,45856,3132940,1.46,0.19,2.43,2,20
197036,63426,50793,123948,7408,9,16074,3007743,0.53,0.25,2.11,2,133
229646,136859,97761,195083,38706,9,76298,4296683,1.78,0.9,3.19,2,382
236542,133485,96086,162323,38168,9,42968,4497426,0.96,0.85,2.97,2,421
118187,49129,37763,84839,8250,9,25316,2042808,1.24,0.4,2.4,2,70
158535,97117,68076,107235,19426,9,27628,3131678,0.88,0.62,3.1,2,77
291234,137443,98093,233097,39748,9,78292,5202387,1.5,0.76,2.64,2,333
179210,83913,58072,119070,15048,9,20454,3068550,0.67,0.49,2.73,2,17
209172,94415,68245,168346,36000,9,54940,3557178,1.54,1.01,2.65,2,387
157020,100401,62199,128278,36902,9,45854,3013415,1.52,1.22,3.33,2,395
236184,130345,103307,198164,36484,9,75936,4630252,1.64,0.79,2.82,2,464
235120,114642,87035,182626,18650,9,55638,4050827,1.37,0.46,2.83,2,235
171977,70754,55223,112271,14440,9,22852,2969302,0.77,0.49,2.38,2,0
182801,112567,83225,149038,19180,9,56170,3505327,1.6,0.55,3.21,2,71
228017,120120,83491,177284,36508,9,54166,4056282,1.34,0.9,2.96,2,444
126349,44886,30885,98039,19534,9,25108,1857238,1.35,1.05,2.42,2,95
198046,116855,89261,177330,37158,9,76130,3851143,1.98,0.96,3.03,2,398
184845,118505,78742,149130,39898,9,55274,3455753,1.6,1.15,3.43,2,414
144845,88387,61003,150229,39318,9,76696,2881982,2.66,1.36,3.07,2,434
179659,107928,70638,145913,37304,9,52550,3446426,1.52,1.08,3.13,2,370
191265,77057,63668,121309,16860,9,21518,3139922,0.69,0.54,2.45,2,49
213754,103717,76327,163588,16888,9,53002,3751734,1.41,0.45,2.76,2,98
195055,98049,72334,173466,37284,9,74328,3394745,2.19,1.1,2.89,2,439
135642,74598,53184,125339,36512,9,55966,2582334,2.17,1.41,2.89,2,344
152765,88002,60873,133562,37916,9,53488,2896573,1.85,1.31,3.04,2,339
124817,63637,49459,85774,14226,9,22068,2171681,1.02,0.66,2.93,2,41
208747,70368,57578,123232,5794,9,9912,3365694,0.29,0.17,2.09,2,13
109259,53547,41427,80071,7300,9,23854,1939314,1.23,0.38,2.76,2,105
118312,63874,51721,92292,15914,9,32114,2366859,1.36,0.67,2.7,2,10
188592,108470,82451,148589,14892,9,53038,3776605,1.4,0.39,2.87,2,69
149208,75262,51313,122494,39062,9,46994,2708999,1.73,1.44,2.78,2,296
124633,52127,45638,82782,8326,9,16766,2019743,0.83,0.41,2.58,2,57
217887,88217,76573,167880,18112,9,54616,3685318,1.48,0.49,2.39,2,92
254095,105854,80565,187604,36322,9,51560,4170462,1.24,0.87,2.54,2,383
196128,85689,64128,111789,3394,9,8998,3140609,0.29,0.11,2.73,2,106
177867,58300,52238,138538,3062,9,40110,2821283,1.42,0.11,2.07,2,54
228494,120447,81182,177575,38906,9,53626,3828884,1.4,1.02,3.15,2,355
230886,94318,67519,200935,37144,9,76438,3834385,1.99,0.97,2.46,2,381
179789,84421,57066,127207,15810,9,32940,2917548,1.13,0.54,2.89,2,0
168684,80515,68277,136362,7740,9,47352,2951057,1.6,0.26,2.73,2,49
162022,98502,75369,96810,7344,9,15378,3352766,0.46,0.22,2.94,2,22
191327,109603,72758,147311,36304,9,50652,3533107,1.43,1.03,3.1,2,487
130005,75112,51865,112115,37578,9,45398,2507660,1.81,1.5,3.0,2,387
139136,57308,46390,90123,7468,9,15982,2400793,0.67,0.31,2.39,2,21
193543,74474,70229,122700,5956,9,23802,3401534,0.7,0.18,2.19,2,46
161914,50917,47190,110381,5046,9,19998,2487372,0.8,0.2,2.05,2,22
209329,110336,72324,168524,37080,9,54792,3668549,1.49,1.01,3.01,2,375
183872,70642,59993,119531,14502,9,18478,2871361,0.64,0.51,2.46,2,43
195024,108571,86500,120859,7344,9,22308,3774227,0.59,0.19,2.88,2,46
152553,72037,60402,109069,14866,9,29398,3017014,0.97,0.49,2.39,2,3
217703,74218,61577,170454,15760,9,52218,3198582,1.63,0.49,2.32,2,133
155992,68294,56023,111575,16470,9,32880,2839085,1.16,0.58,2.41,2,3
214991,85798,74602,156517,3572,9,39784,3521398,1.13,0.1,2.44,2,91
196438,101013,75382,172602,37114,9,73478,3693934,1.99,1.0,2.73,2,423
150296,81918,53373,106283,19624,9,27098,2636490,1.03,0.74,3.11,2,103
164529,98330,71541,154910,36046,9,72170,3074771,2.35,1.17,3.2,2,360
193064,96702,80720,156374,17200,9,55734,3588002,1.55,0.48,2.7,2,14
219534,111673,89166,138139,6374,9,24722,4033223,0.61,0.16,2.77,2,80
204638,74305,53016,123332,3798,9,11390,2995792,0.38,0.13,2.48,2,95
153076,71046,45280,98951,14778,9,18316,2561095,0.72,0.58,2.77,2,16
103313,51640,41659,61399,3674,9,9450,1734831,0.54,0.21,2.98,2,68
231532,108974,79581,181758,39708,9,56634,4195610,1.35,0.95,2.6,2,396
189039,78780,57486,117504,4810,9,13952,2779802,0.5,0.17,2.83,2,32
173048,105537,77241,120636,18082,9,33680,3287775,1.02,0.55,3.21,2,71
215247,124933,86289,166147,38704,9,54922,3872464,1.42,1.0,3.23,2,400
233439,122997,85399,198756,38696,9,77934,4365712,1.79,0.89,2.82,2,310
323790,153992,114913,246945,38776,9,75916,5649794,1.34,0.69,2.73,2,245
152831,66369,54426,111162,15434,9,30896,2508622,1.23,0.62,2.65,2,0
139604,78489,56649,128140,38692,9,57510,2708466,2.12,1.43,2.9,2,258
181896,54633,42556,131325,15388,9,31202,2705945,1.15,0.57,2.02,2,55
178945,74967,66868,140061,8986,9,46106,3111457,1.48,0.29,2.41,2,0
171058,102731,76016,118988,14248,9,32998,3301125,1.0,0.43,3.11,2,31
142389,48559,46513,113581,2066,9,40828,2443591,1.67,0.08,1.99,2,14
233159,96177,80001,154669,14000,9,29280,3895921,0.75,0.36,2.47,2,14
221516,74311,63343,135151,7684,9,15382,3537191,0.43,0.22,2.1,2,30
257097,111456,81723,197540,19806,9,59726,4283115,1.39,0.46,2.6,2,83
143663,70895,60350,127919,14222,9,54004,2770336,1.95,0.51,2.56,2,0
254673,107914,81022,191310,16692,9,54984,4260519,1.29,0.39,2.53,2,80
222543,78713,64220,174220,14286,9,54062,3697371,1.46,0.39,2.13,2,28
212155,79312,73255,156348,6160,9,46142,3541756,1.3,0.17,2.24,2,32
193355,70961,50668,180113,38056,9,74514,3043919,2.45,1.25,2.33,2,398
217795,87475,60620,161427,37976,9,42904,3530542,1.22,1.08,2.48,2,297
142058,61535,45823,104974,14498,9,32118,2382515,1.35,0.61,2.58,2,31
134692,69256,57385,79731,4456,9,10800,2462764,0.44,0.18,2.81,2,54
152340,57759,39605,123374,17858,9,37848,2294871,1.65,0.78,2.52,2,62
217424,119170,92167,190961,39014,9,77790,4338007,1.79,0.9,2.75,2,368
160660,88155,64283,109406,8120,9,26898,3014420,0.89,0.27,2.92,2,0
114687,73202,50857,102765,37074,9,44944,2496811,1.8,1.48,2.93,2,412
189524,91175,63125,160499,18230,9,56830,3200935,1.78,0.57,2.85,2,0
122263,62310,44035,98183,17406,9,33154,2100403,1.58,0.83,2.97,2,0
187917,90256,67644,149294,38714,9,53276,3493309,1.53,1.11,2.58,2,416
178615,85608,81136,132611,3188,9,41674,3496439,1.19,0.09,2.45,2,83
238433,93669,71349,174277,7100,9,45640,3748013,1.22,0.19,2.5,2,74
238936,126438,87068,202441,39590,9,78638,4127542,1.91,0.96,3.06,2,473
98405,56458,43544,81930,16646,9,32096,2042089,1.57,0.82,2.76,2,5
160703,76066,58113,104878,17838,9,23474,2913924,0.81,0.61,2.61,2,104
175368,69456,62142,135821,8324,9,46524,3140478,1.48,0.27,2.21,2,9
242529,114637,75125,177714,39500,9,47384,4062231,1.17,0.97,2.82,2,328
226373,115615,87572,160377,37222,9,45074,4194874,1.07,0.89,2.76,2,243
161103,74919,64566,127366,4782,9,42652,3026993,1.41,0.16,2.48,2,11
325178,151213,114312,247094,36724,9,74834,5631185,1.33,0.65,2.69,2,258
218004,89253,62735,170698,14688,9,52624,3353732,1.57,0.44,2.66,2,21
185580,72691,60406,159411,18514,9,57234,2890527,1.98,0.64,2.51,2,101
158166,85370,66971,113671,18906,9,33618,2900106,1.16,0.65,2.94,2,96
203687,108863,70546,186569,37722,9,75766,3467510,2.19,1.09,3.14,2,249
228459,87824,68729,180904,19044,9,57852,3835024,1.51,0.5,2.29,2,91
200249,85457,62127,131451,7726,9,21822,3246488,0.67,0.24,2.63,2,4
178897,52587,43323,125849,8680,9,27608,2355294,1.17,0.37,2.23,2,11
165990,106353,68827,128117,37110,9,41600,2982039,1.4,1.24,3.57,2,373
158163,85332,63872,122092,36632,9,39148,2860666,1.37,1.28,2.98,2,283
220608,91491,80122,156153,3614,9,42226,3988751,1.06,0.09,2.29,2,108
189061,82213,55620,125755,17046,9,21698,2936731,0.74,0.58,2.8,2,86
174045,45397,39735,136623,2302,9,40460,2520363,1.61,0.09,1.8,2,4
227862,129485,90040,194347,39778,9,78904,4308741,1.83,0.92,3.01,2,313
234403,85969,70673,159580,15940,9,33388,3648218,0.92,0.44,2.36,2,10
191304,91500,64048,180356,38088,9,75770,3338724,2.27,1.14,2.74,2,322
178060,101618,75570,166696,36450,9,75814,3320537,2.28,1.1,3.06,2,365
230734,116242,77037,202609,39968,9,77992,3907121,2.0,1.02,2.98,2,268
250457,88984,77676,188006,14462,9,53240,3938122,1.35,0.37,2.26,2,97
189152,86814,62610,160785,39468,9,56582,3027301,1.87,1.3,2.87,2,272
143847,90792,62497,119697,38244,9,45832,2935054,1.56,1.3,3.09,2,316
190228,57742,46080,160685,17432,9,55800,2837585,1.97,0.61,2.03,2,33
139677,71119,59026,106769,18606,9,35062,2543159,1.38,0.73,2.8,2,20
206723,89362,72189,168829,16334,9,56276,3556023,1.58,0.46,2.51,2,16
208704,92572,71188,151506,4196,9,42872,3646759,1.18,0.12,2.54,2,66
225023,78475,65806,149211,8358,9,27538,3708258,0.74,0.23,2.12,2,27
277021,128109,89264,190574,38592,9,42318,4509946,0.94,0.86,2.84,2,381
210286,94779,68282,172456,38048,9,57662,3660345,1.58,1.04,2.59,2,235
146454,70088,59520,116985,2878,9,39906,2514573,1.59,0.11,2.79,2,0
193327,69822,63832,144870,5470,9,43752,3468808,1.26,0.16,2.01,2,0
187031,100340,79613,169104,37438,9,74388,3634259,2.05,1.03,2.76,2,382
155576,92941,64221,125975,39570,9,46468,3017079,1.54,1.31,3.08,2,199
213553,134008,96006,181059,36928,9,73624,4153845,1.77,0.89,3.23,2,262
166318,73128,62198,100260,3394,9,12820,2815180,0.46,0.12,2.6,2,1
289024,124030,95431,212104,18864,9,57882,4764521,1.21,0.4,2.6,2,72
232198,104712,82660,172518,7642,9,47110,4146604,1.14,0.18,2.53,2,73
127333,71258,54085,95905,16436,9,30876,2281287,1.35,0.72,3.12,2,39
188718,87120,71715,149474,16638,9,54324,3517441,1.54,0.47,2.48,2,87
187884,109049,79706,152400,38760,9,56730,3894612,1.46,1.0,2.8,2,328
194825,93640,71701,153690,36622,9,54426,3804571,1.43,0.96,2.46,2,437
190054,81068,68965,122535,8780,9,25610,3489282,0.73,0.25,2.32,2,38
200302,73670,61575,168554,19706,9,58768,3388697,1.73,0.58,2.17,2,64
157324,68896,45789,122847,37608,9,39952,2532673,1.58,1.48,2.72,2,371
143388,59957,47325,101282,19736,9,28040,2587631,1.08,0.76,2.32,2,70
153466,104663,66045,119338,37408,9,41748,3105884,1.34,1.2,3.37,2,381
243127,111475,73490,206240,37994,9,75342,4020763,1.87,0.94,2.77,2,378
149756,77111,55940,122345,5746,9,43972,2744622,1.6,0.21,2.81,2,53
159809,96194,75327,101742,2800,9,21496,3329720,0.65,0.08,2.89,2,43
203637,103202,76483,157366,15488,9,53444,3746560,1.43,0.41,2.75,2,43
77838,18334,14634,53267,3208,9,9744,1028484,0.95,0.31,1.78,2,37
102314,46855,36773,71562,4206,9,18278,1846006,0.99,0.23,2.54,2,58
250598,100746,77527,190385,36674,9,55986,4258744,1.31,0.86,2.37,2,273
130533,41608,35133,95544,5344,9,21332,1900012,1.12,0.28,2.19,2,28
230463,122767,84003,201869,38204,9,77686,4164305,1.87,0.92,2.95,2,347
202879,60987,52264,136034,9628,9,24842,3075959,0.81,0.31,1.98,2,44
153087,74028,52444,156497,39072,9,75536,2729381,2.77,1.43,2.71,2,251
205423,94153,78005,160656,18100,9,56286,3695473,1.52,0.49,2.55,2,62
138073,84990,62541,125441,36016,9,55634,2670330,2.08,1.35,3.18,2,421
230457,86607,65632,137273,5078,9,12414,3382082,0.37,0.15,2.56,2,78
199169,107347,87353,143651,2714,9,42658,3965399,1.08,0.07,2.71,2,82
111253,55289,43794,89265,15012,9,32928,2132014,1.54,0.7,2.59,2,0
241444,127344,88287,200224,38176,9,75240,4472962,1.68,0.85,2.85,2,270
205725,111883,83796,162984,19706,9,56488,3946104,1.43,0.5,2.84,2,122
124631,53622,48135,109972,7758,9,43882,2017352,2.18,0.38,2.66,2,21
201972,102759,63697,154378,38480,9,44080,3408355,1.29,1.13,3.01,2,324
213918,112950,85044,153632,39326,9,42864,3976047,1.08,0.99,2.84,2,331
213360,85741,69985,151996,16900,9,36282,3465081,1.05,0.49,2.47,2,38
267410,114063,86313,200999,38572,9,57946,4376951,1.32,0.88,2.61,2,299
149757,71876,52316,121520,36174,9,45728,2842982,1.61,1.27,2.53,2,339
188941,84191,71462,154545,18632,9,55488,3316005,1.67,0.56,2.54,2,60
161248,72587,60990,96010,3768,9,10680,2960784,0.36,0.13,2.45,2,27
195748,111977,83995,156050,16280,9,54884,3866438,1.42,0.42,2.9,2,98
188301,85657,62941,156503,36072,9,52828,3348402,1.58,1.08,2.56,2,254
180854,100721,75295,125932,14724,9,31826,3252913,0.98,0.45,3.1,2,54
211366,124197,95933,164588,39418,9,58618,4273175,1.37,0.92,2.91,2,208
230814,94538,67425,181938,37426,9,57004,3852852,1.48,0.97,2.45,2,242
146783,56745,52444,84792,3984,9,7446,2627665,0.28,0.15,2.16,2,18
138229,79755,57085,147383,37412,9,76190,2779966,2.74,1.35,2.87,2,346
170435,94574,67023,132548,37068,9,43134,3037164,1.42,1.22,3.11,2,350
247933,112831,74697,174371,37848,9,40656,4061967,1.0,0.93,2.78,2,326
196393,80061,67306,139942,19530,9,38092,3345659,1.14,0.58,2.39,2,77
124476,53947,49114,71453,3274,9,7788,2094864,0.37,0.16,2.58,2,14
134371,70793,46435,116948,39776,9,49220,2485118,1.98,1.6,2.85,2,306
168592,46858,36380,126914,16556,9,33004,2320979,1.42,0.71,2.02,2,22
237981,92457,71607,173230,36574,9,44850,3757262,1.19,0.97,2.46,2,309
199321,89747,51395,150393,39164,9,41392,2980073,1.39,1.31,3.01,2,337
137522,50062,44691,93162,2928,9,19816,2425011,0.82,0.12,2.06,2,5
202614,94616,68367,182109,37308,9,76152,3681535,2.07,1.01,2.57,2,347
178752,122860,84293,165434,37168,9,75470,3729763,2.02,1.0,3.29,2,331
178947,109607,72239,138511,37384,9,45136,3207267,1.41,1.17,3.42,2,404
168779,74251,52135,144074,37544,9,55730,2819446,1.98,1.33,2.63,2,385
196073,118010,80809,155167,36072,9,52426,3582730,1.46,1.01,3.29,2,329
112465,61887,47469,74407,14344,9,16924,2219330,0.76,0.65,2.79,2,3
262747,131533,93691,219436,39114,9,78352,4640972,1.69,0.84,2.83,2,349
234256,105264,84250,194650,36810,9,73072,4132909,1.77,0.89,2.55,2,246
164035,64728,51871,107769,6976,9,16874,2675093,0.63,0.26,2.42,2,24
165729,68516,50128,117746,17140,9,25704,2793298,0.92,0.61,2.45,2,138
203237,117937,80196,152082,37308,9,46378,3881044,1.19,0.96,3.04,2,604
204490,87621,71315,165446,17760,9,53800,3546590,1.52,0.5,2.47,2,231
120119,69021,46222,87202,7024,9,23196,2083760,1.11,0.34,3.31,2,83
150036,60454,43924,138450,15106,9,54480,2369172,2.3,0.64,2.55,2,130
187279,83035,60772,171589,36104,9,73680,3238287,2.28,1.11,2.56,2,523
154481,73556,47399,122512,38024,9,41774,2594577,1.61,1.47,2.83,2,394
279305,130418,90659,226934,39890,9,77682,4809244,1.62,0.83,2.71,2,508
177820,54603,41822,122660,9238,9,24556,2492728,0.99,0.37,2.19,2,81
202568,123632,83931,182237,39668,9,76856,4004115,1.92,0.99,3.09,2,481
229032,103440,80487,194763,37590,9,75606,3996890,1.89,0.94,2.59,2,334
144124,72570,58211,124182,9508,9,48678,2710513,1.8,0.35,2.68,2,118
203391,67711,54381,168548,19568,9,57734,3164556,1.82,0.62,2.14,2,113
129892,80730,54229,88288,14180,9,23024,2570892,0.9,0.55,3.14,2,64
197379,81954,73094,125439,8566,9,24772,3493157,0.71,0.25,2.35,2,72
128733,71817,49026,112812,38010,9,46650,2516242,1.85,1.51,2.85,2,304
232647,108295,69685,183811,39150,9,58478,3876914,1.51,1.01,2.79,2,456
140148,89603,60639,97881,19220,9,27330,2875635,0.95,0.67,3.12,2,37
155979,68189,44643,97572,9644,9,14994,2390113,0.63,0.4,2.85,2,109
187183,117105,79027,151023,36678,9,56194,3827421,1.47,0.96,3.06,2,370
156436,92442,65645,131693,14856,9,52368,3116876,1.68,0.48,2.97,2,101
163042,54709,50006,102815,2718,9,11582,2375959,0.49,0.11,2.3,2,86
158383,70866,58202,131211,8712,9,48098,2602999,1.85,0.33,2.72,2,65
289054,126049,96863,231271,39186,9,77614,4833728,1.61,0.81,2.61,2,640
165381,75977,60940,136927,14420,9,53306,3042750,1.75,0.47,2.5,2,115
126865,75871,54296,107684,36224,9,43900,2554370,1.72,1.42,2.97,2,383
246653,94497,74316,174051,4120,9,41150,3729993,1.1,0.11,2.53,2,121
151991,78281,68651,117449,2430,9,40356,2828910,1.43,0.09,2.77,2,59
216080,133415,93543,166196,39774,9,54656,4346800,1.26,0.92,3.07,2,419
200107,106222,80132,137521,14684,9,33834,3828792,0.88,0.38,2.77,2,118
237044,83649,71820,181417,15856,9,53662,4002552,1.34,0.4,2.09,2,94
186982,86999,60025,157445,17304,9,54270,3058944,1.77,0.57,2.84,2,141
157451,52970,42619,93553,3334,9,6012,2107452,0.29,0.16,2.51,2,31
256731,108967,81710,191120,14634,9,53884,4307584,1.25,0.34,2.53,2,78
236146,87675,82616,174415,7444,9,47442,3980604,1.19,0.19,2.2,2,50
137713,58572,45981,94893,19312,9,24854,2182289,1.14,0.88,2.68,2,153
215474,73997,69459,159060,5210,9,41754,3441257,1.21,0.15,2.15,2,84
154848,101076,62259,132466,38728,9,52888,3002914,1.76,1.29,3.37,2,331
